i,j,x,y,p,w,q
48,7,0.960784,0.156863,0.932635,1.045213,0.000003
48,8,0.960784,0.176471,0.945639,1.050865,0.000007
48,9,0.960784,0.196078,0.959467,1.056517,0.000012
48,10,0.960784,0.215686,0.973909,1.062168,0.000022
48,11,0.960784,0.235294,0.988747,1.067820,0.000037
48,12,0.960784,0.254902,1.003756,1.073472,0.000061
48,13,0.960784,0.274510,1.018707,1.079123,0.000096
48,14,0.960784,0.294118,1.033375,1.084775,0.000147
48,15,0.960784,0.313725,1.047537,1.090427,0.000216
48,16,0.960784,0.333333,1.060978,1.096078,0.000306
48,17,0.960784,0.352941,1.073495,1.101730,0.000416
48,18,0.960784,0.372549,1.084898,1.107382,0.000544
48,19,0.960784,0.392157,1.095014,1.113033,0.000685
48,20,0.960784,0.411765,1.103690,1.118685,0.000831
48,21,0.960784,0.431373,1.110794,1.124337,0.000969
48,22,0.960784,0.450980,1.116218,1.129988,0.001087
48,23,0.960784,0.470588,1.119880,1.135640,0.001174
48,24,0.960784,0.490196,1.121726,1.141292,0.001220
48,25,0.960784,0.509804,1.121726,1.146943,0.001220
48,26,0.960784,0.529412,1.119880,1.152595,0.001174
48,27,0.960784,0.549020,1.116218,1.158247,0.001087
48,28,0.960784,0.568627,1.110794,1.163899,0.000969
48,29,0.960784,0.588235,1.103690,1.169550,0.000831
48,30,0.960784,0.607843,1.095014,1.175202,0.000685
48,31,0.960784,0.627451,1.084898,1.180854,0.000544
48,32,0.960784,0.647059,1.073495,1.186505,0.000416
48,33,0.960784,0.666667,1.060978,1.192157,0.000306
48,34,0.960784,0.686275,1.047537,1.197809,0.000216
48,35,0.960784,0.705882,1.033375,1.203460,0.000147
48,36,0.960784,0.725490,1.018707,1.209112,0.000096
48,37,0.960784,0.745098,1.003756,1.214764,0.000061
48,38,0.960784,0.764706,0.988747,1.220415,0.000037
48,39,0.960784,0.784314,0.973909,1.226067,0.000022
48,40,0.960784,0.803922,0.959467,1.231719,0.000012
48,41,0.960784,0.823529,0.945639,1.237370,0.000007
48,42,0.960784,0.843137,0.932635,1.243022,0.000003
48,43,0.960784,0.862745,0.920653,1.248674,0.000002
48,44,0.960784,0.882353,0.909873,1.254325,0.000001
48,45,0.960784,0.901961,0.900459,1.259977,0.000000
48,46,0.960784,0.921569,0.892555,1.265629,0.000000
48,47,0.960784,0.941176,0.886279,1.271280,0.000000
48,48,0.960784,0.960784,0.881727,1.276932,0.000000
48,49,0.960784,0.980392,0.878968,1.282584,0.000000
49,0,0.980392,0.019608,0.939022,1.005767,0.000000
49,1,0.980392,0.039216,0.940412,1.011534,0.000000
49,2,0.980392,0.058824,0.942705,1.017301,0.000000
49,3,0.980392,0.078431,0.945867,1.023068,0.000000
49,4,0.980392,0.098039,0.949849,1.028835,0.000000
49,5,0.980392,0.117647,0.954592,1.034602,0.000000
49,6,0.980392,0.137255,0.960023,1.040369,0.000001
49,7,0.980392,0.156863,0.966060,1.046136,0.000001
49,8,0.980392,0.176471,0.972612,1.051903,0.000003
49,9,0.980392,0.196078,0.979579,1.057670,0.000005
49,10,0.980392,0.215686,0.986855,1.063437,0.000009
49,11,0.980392,0.235294,0.994331,1.069204,0.000015
49,12,0.980392,0.254902,1.001892,1.074971,0.000024
49,13,0.980392,0.274510,1.009425,1.080738,0.000038
49,14,0.980392,0.294118,1.016815,1.086505,0.000059
49,15,0.980392,0.313725,1.023950,1.092272,0.000086
49,16,0.980392,0.333333,1.030722,1.098039,0.000121
49,17,0.980392,0.352941,1.037028,1.103806,0.000165
49,18,0.980392,0.372549,1.042773,1.109573,0.000216
49,19,0.980392,0.392157,1.047870,1.115340,0.000272
49,20,0.980392,0.411765,1.052241,1.121107,0.000330
49,21,0.980392,0.431373,1.055820,1.126874,0.000385
49,22,0.980392,0.450980,1.058553,1.132641,0.000432
49,23,0.980392,0.470588,1.060398,1.138408,0.000467
49,24,0.980392,0.490196,1.061328,1.144175,0.000485
49,25,0.980392,0.509804,1.061328,1.149942,0.000485
49,26,0.980392,0.529412,1.060398,1.155709,0.000467
49,27,0.980392,0.549020,1.058553,1.161476,0.000432
49,28,0.980392,0.568627,1.055820,1.167243,0.000385
49,29,0.980392,0.588235,1.052241,1.173010,0.000330
49,30,0.980392,0.607843,1.047870,1.178777,0.000272
49,31,0.980392,0.627451,1.042773,1.184544,0.000216
49,32,0.980392,0.647059,1.037028,1.190311,0.000165
49,33,0.980392,0.666667,1.030722,1.196078,0.000121
49,34,0.980392,0.686275,1.023950,1.201845,0.000086
49,35,0.980392,0.705882,1.016815,1.207612,0.000059
49,36,0.980392,0.725490,1.009425,1.213379,0.000038
49,37,0.980392,0.745098,1.001892,1.219146,0.000024
49,38,0.980392,0.764706,0.994331,1.224913,0.000015
49,39,0.980392,0.784314,0.986855,1.230681,0.000009
49,40,0.980392,0.803922,0.979579,1.236448,0.000005
49,41,0.980392,0.823529,0.972612,1.242215,0.000003
49,42,0.980392,0.843137,0.966060,1.247982,0.000001
49,43,0.980392,0.862745,0.960023,1.253749,0.000001
49,44,0.980392,0.882353,0.954592,1.259516,0.000000
49,45,0.980392,0.901961,0.949849,1.265283,0.000000
49,46,0.980392,0.921569,0.945867,1.271050,0.000000
49,47,0.980392,0.941176,0.942705,1.276817,0.000000
49,48,0.980392,0.960784,0.940412,1.282584,0.000000
49,49,0.980392,0.980392,0.939022,1.288351,0.000000
